ID bài viết,ID Trang,Tên Trang,Tiêu đề,Mô tả,Thời lượng (giây),Thời gian đăng,Loại chú thích,Liên kết vĩnh viễn,Là nội dung đăng chéo,Là bài viết chia sẻ,Loại bài viết,Ngôn ngữ,Nhãn tùy chỉnh,Trạng thái nội dung được tài trợ,Bình luận về dữ liệu,Ngày,Lượt hiển thị,Số người tiếp cận,"Cảm xúc, bình luận và lượt chia sẻ",Cảm xúc,Bình luận,Lượt chia sẻ,Số phản hồi tiêu cực từ người dùng: Ẩn tất cả,Số phản hồi tiêu cực từ người dùng: Ẩn,Tổng số lượt click,Lượt click khác,Tổng số lượt click của người dùng khớp với đối tượng nhắm mục tiêu (Photo Click),Lượt click vào liên kết,Lượt hiển thị từ Bài viết tự nhiên,Lượt hiển thị từ Bài viết đã quảng cáo,Số người tiếp cận từ Bài viết tự nhiên,Số người tiếp cận từ Bài viết đã quảng cáo,Lượt xem video trong tối thiểu 3 giây,Lượt xem video trong tối thiểu 1 phút,Số người xem trong tối thiểu 3 giây,Số người xem trong tối thiểu 1 phút,Lượt xem video trong tối thiểu 3 giây từ Bài viết đã quảng cáo,Lượt xem video trong tối thiểu 3 giây từ Bài viết tự nhiên,Lượt xem video trong tối thiểu 1 phút từ Đề xuất,Lượt xem video trong tối thiểu 1 phút từ Lượt chia sẻ,Lượt xem video trong tối thiểu 1 phút từ Người theo dõi,Lượt xem video trong tối thiểu 1 phút từ Bài viết đã quảng cáo,Số Giây xem từ Đề xuất,Số Giây xem từ Lượt chia sẻ,Số Giây xem từ Người theo dõi,Số Giây xem từ Bài viết đã quảng cáo,Số Giây xem trung bình từ Đề xuất,Số Giây xem trung bình từ Lượt chia sẻ,Số Giây xem trung bình từ Người theo dõi,Số Giây xem trung bình từ Bài viết đã quảng cáo,Người dùng đã tương tác,Số phản hồi tiêu cực từ người dùng,Số phản hồi tiêu cực của người dùng,Số Giây xem,Số Giây xem trung bình,Thu nhập ước tính ((USD)),CPM quảng cáo ((USD)),Lượt hiển thị quảng cáo,"Lượt xem theo đối tượng liên quan nhất (F, 18-24)","Lượt xem theo đối tượng liên quan nhất (F, 25-34)","Lượt xem theo đối tượng liên quan nhất (F, 35-44)","Lượt xem theo đối tượng liên quan nhất (M, 18-24)","Lượt xem theo đối tượng liên quan nhất (M, 25-34)","Lượt xem theo đối tượng liên quan nhất (F, 45-54)","Lượt xem theo đối tượng liên quan nhất (M, 35-44)","Lượt xem theo đối tượng liên quan nhất (F, 55-64)","Lượt xem theo đối tượng liên quan nhất (M, 45-54)","Lượt xem theo đối tượng liên quan nhất (F, 65+)","Lượt xem theo đối tượng liên quan nhất (M, 65+)","Lượt xem theo đối tượng liên quan nhất (M, 55-64)"
8.79E+14,1.01E+14,Fanpage ,,"Càng xem càng thấy bà chị này cuốn quá chời~
#singelinferno3",93,01/05/2024 19:38,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02dyh1gQ5L1DDQDcnUpX2mm2SuaqTtdU3dEHQF6Z1YVVC4iYaCvy71noZixqgDDcdYl,0,0,Video,,,,,Trọn đời,187922,183857,2036,1927,21,88,,1,21131,21100,,31,187922,0,183857,0,94070,24446,94070,23700,0,94070,0,0,0,0,2982132.599,1999.344,168034.568,0,18.443,8.966,17.381,0,20430,1,1,3152166.511,18.37,0,0,0,46026,30931,2400,3805,2999,268,271,50,48,122,45,22
8.79E+14,1.01E+14,Fanpage ,,"Biếu chồng cho bạn thân...

#MarryMyHusband",82,01/05/2024 18:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0p6LBk98QEqmghdxsnbDzDsxuNJnDqgRYQxmfvNXRHvy3YU5pkShvCL8eyaFMKKal,0,0,Video,,,,,Trọn đời,345152,342516,2648,2577,25,46,1,,31503,31451,,52,345152,0,342516,0,189698,56627,189698,56627,0,189698,0,0,0,0,5653275.464,608.189,188917.617,0,18.408,5.848,17.046,0,30443,1,1,5842801.27,18.355,0,0,0,61012,64355,14610,15139,10858,937,2279,183,254,293,133,67
8.79E+14,1.01E+14,Fanpage ,,"Trai h(ư) thì không tốt, không tốt nhưng mà zui =))))",0,01/05/2024 16:54,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0yYpaav3s4tSMougHE5CLdEY25vnMjJ7XshgrQR9EqyhbX4EUrpGQyQjm8TGcur8tl,0,0,Ảnh,,,,,Trọn đời,547653,536554,14602,13698,725,179,3,2,56912,54753,2159,,547653,0,536554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54221,5,4,,,,,,,,,,,,,,,,,
8.78E+14,1.01E+14,Fanpage ,Nghe vợ kêu là người tớn cả lên,Nghe vợ kêu là người tớn cả lên,84,01/05/2024 16:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid035TXCMfWUrvKbTcBL8EZH2Nog4JgrrSpV3mCAr2JMvVKg3DKMHSNKkpsZBSDs8NJGl,0,0,Video,,,,,Trọn đời,56189,54485,3367,3349,,15,,,2334,2321,,13,56189,0,54485,0,21280,639,20886,638,0,21280,0,0,0,0,378820.795,72.653,52284.358,0,8.999,6.605,8.417,0,5284,0,0,431177.806,8.923,0,0,0,9830,3867,1770,1286,488,313,146,69,50,61,16,9
8.78E+14,1.01E+14,Fanpage ,,"Still cut ep 11 tối nay của ""My Demon""

#MyDemon",0,01/05/2024 15:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid088VXVhH15feSjtggLuFsSyDrVXwdN9wYFvRq7dYbFbTvmSztUuwexjM1Ddj63kGzl,0,0,Ảnh,,,,,Trọn đời,101597,101096,4385,4227,146,12,,,3894,3427,467,,101597,0,101096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6933,0,0,,,,,,,,,,,,,,,,,
8.78E+14,1.01E+14,Fanpage ,,Kăn cô hóng là có thậc :))),0,01/04/2024 12:46,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0kminscRF9msbZX7FdEwLR4cGaESHQUrUhZZopthrYwf5hTrEaUPfxU8pczRbbnbvl,0,0,Ảnh,,,,,Trọn đời,265785,265785,6658,6615,28,15,,,8591,8187,404,,265785,0,265785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12924,0,0,,,,,,,,,,,,,,,,,
8.78E+14,1.01E+14,Fanpage ,,"Eo ôi, anh này tinh tế quá nè chời~",100,01/04/2024 11:54,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02XvoFHzUMKAWVjbqsvoeGFYSzdbFBAHLHA2PxSGcC93GiA4iyYEQmF9uF5iHqpnLol,0,0,Video,,,,,Trọn đời,1033978,1033978,14076,13441,228,407,3,7,130867,130685,,182,1033978,0,1033978,0,624953,180799,624953,180799,0,624953,0,0,0,0,23854975.18,9584.371,1782159.405,0,26.553,9.181,28.303,0,129383,10,10,25646718.95,26.647,0,0,0,294759,169532,18143,37516,24669,1722,2593,404,404,817,276,125
8.78E+14,1.01E+14,Fanpage ,,Hình ảnh tôi khi được đứa bạn chỉ bài :)),0,01/04/2024 9:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02ovRpqTC2t5e9ZzwpGPyH1VzYUMcPfuwhDh6HbMVY2tGEXq5VYFFkXEzKTsWz3Ztsl,0,0,Ảnh,,,,,Trọn đời,191946,185367,9266,8532,629,105,,,8120,7148,972,,191946,0,185367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14023,0,0,,,,,,,,,,,,,,,,,
8.78E+14,1.01E+14,Fanpage ,,"Gwenchana ~~~

#MarryMyHusband",0,01/04/2024 21:37,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0F4iMoMc475p5w1x1PufHEHt5oZxeEtZdmN2jXsEYotzUiGRBxicgufP5DmGAa1VLl,0,0,Ảnh,,,,,Trọn đời,60374,60145,1864,1808,49,7,,,4042,3668,374,,60374,0,60145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4946,0,0,,,,,,,,,,,,,,,,,
8.78E+14,1.01E+14,Fanpage ,,Dạo này có xu thế bạn thân và chồng âu yếm bên nhau quá...,116,01/04/2024 21:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0tCfWraF2LfCBDSTMvVeraxkemTKVABms2GjyJwbwB5tjSnbx9ZcqnL7XQp5RfKpdl,0,0,Video,,,,,Trọn đời,198640,194037,1494,1355,31,108,,,10934,10915,,19,198640,0,194037,0,95959,18854,95959,18424,0,95959,0,0,0,0,2743624.913,1622.538,169211.667,0,15.986,4.844,16.49,0,10732,0,0,2914459.118,15.993,0,0,0,23557,43332,16814,2199,2264,1429,864,292,143,224,44,45
8.78E+14,1.01E+14,Fanpage ,,"Cứ nghĩ lấy chồng sẽ được sang trang mới, ai ngờ gặp phải loại chồng hamx như này...

#MarryMyHusband",133,01/04/2024 19:57,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid032AWhqCUf9CbeQsy2hFoRqR3CQnr7pmDHCuYsRkzHJDsApHzKeHHutfHDBrp5nzwBl,0,0,Video,,,,,Trọn đời,18307,17753,156,139,10,7,,,490,487,,3,18307,0,17753,0,6785,1579,6785,1578,0,6785,0,0,0,0,189931.079,431.997,63904.707,0,17.381,4.154,14.268,0,575,0,0,254267.783,16.392,0,0,0,1888,2729,938,216,242,66,75,12,10,18,6,8
8.78E+14,1.01E+14,Fanpage ,,Hội những vị thần tấu hề là chính,73,01/04/2024 19:47,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0SGx5aof5n5spgToEeAQoFwCffytds5bDJ3o6zcfstPyyJiY4o1fZVar9aEVKLBibl,0,0,Video,,,,,Trọn đời,69459,69025,1101,1065,5,31,,,2785,2779,,6,69459,0,69025,0,38944,6081,38841,6081,0,38944,0,0,0,0,888991.178,152.294,179033.654,0,17.425,3.241,16.324,0,3654,0,0,1068177.126,17.218,0,0,0,16412,10967,1944,2934,1645,148,232,36,38,44,15,12
8.78E+14,1.01E+14,Fanpage ,Sự thật đằng sau việc 'My Demon' lùi lịch chiếu,"Sự thật đằng sau việc 'My Demon' lùi lịch chiếu:
Song Kang đang ở Việt Nam 🙂",50,01/04/2024 18:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0MtGktBcepdnCiBAku5gn72BWVfFeVwV3nnUhoi7WZSx5RvDSE7q5aT7UpKCDYt3zl,0,0,Video,,,,,Trọn đời,53707,53707,4855,4328,507,20,,,2963,2945,,18,53707,0,53707,0,26151,0,25020,0,0,26151,0,0,0,0,28800.927,2642.641,301934.467,0,6.006,6.263,6.786,0,6400,0,0,333378.035,6.706,0,0,0,12869,3518,777,1538,494,117,87,18,14,38,8,5
8.78E+14,1.01E+14,Fanpage ,"Mình giờ khác rồi bạn eii, đừng có giỡn … Phim: Marry My Husband","Mình giờ khác rồi, bạn nhầm đếyy
-linhanh.9922-",146,01/04/2024 16:29,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02MuFhrnWTk84B3TERcQG8Dqjj95jgVBxF1GnY2K8RBxuaYSCVrGvx8b7u9X5AenAcl,0,0,Video,,,,,Trọn đời,799111,773519,11279,11065,113,101,1,8,65159,65038,,121,799111,0,773519,0,451721,177665,451721,172570,0,451721,0,0,0,0,19868092.85,6545.051,1461113.012,0,28.899,7.802,27.225,0,67809,9,9,21335750.91,28.753,0,0,0,124289,201515,52275,12842,16427,2517,4125,532,380,742,204,114
8.78E+14,1.01E+14,Fanpage ,,Nếu như không gặp gia đình chồng thế này chắc cô ấy đã có 1 kết cục khác,49,01/04/2024 15:45,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0JcMcBk8aPPvGp9axSjw97SKqogMjAeAUigpJNPnVehL1KZnpQ45NqrYvkzXi2atil,0,0,Video,,,,,Trọn đời,174493,169884,1419,1388,20,11,1,1,10221,10200,,21,174493,0,169884,0,98732,127,96768,127,0,98732,0,0,0,0,2511237.924,886.288,164300.602,0,16.845,11.079,13.997,0,10653,2,2,2676424.814,16.633,0,0,0,20486,55442,13458,1394,2113,505,662,122,71,164,35,18
8.78E+14,1.01E+14,Fanpage ,,Tip k.h.ắ.c chế cứng mấy ní hay sai vặt =))),0,01/03/2024 12:21,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02xJJeNMeT3FHytksqBgTeHvgtKL5HPUMvGfFVTS49p2sTuCBv8QQRPmWSajPNXw45l,0,0,Ảnh,,,,,Trọn đời,255696,253170,9006,8842,115,49,5,,23211,20280,2931,,255696,0,253170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25902,5,5,,,,,,,,,,,,,,,,,
8.78E+14,1.01E+14,Fanpage ,,"Em khong thích làm việc, thích làm vợ anh hoyy 🫶",0,01/03/2024 12:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid03FCeVyVctXmWFEzzGQis8RKctSMVjAEAqtPUV2GmNYHZfPRgz2dki28HuSnqf5Dfl,0,0,Ảnh,,,,,Trọn đời,30398,,435,,2,3,,,887,598,289,,30398,0,30257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,0,0,,,,,,,,,,,,,,,,,
8.78E+14,1.01E+14,Fanpage ,,"Một số hình ảnh trong teaser của ""Doctor Slump""

Phim sẽ phát sóng vào 27/1 sắp tới",0,01/03/2024 10:59,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02nrHg28kGeBCxzhRKm7YL1GMQcvydjEJDd2Uf518mjAgvZwVkeVUAePURSdpeGV3ml,0,0,Ảnh,,,,,Trọn đời,67017,66660,1602,1556,36,10,,,2651,2340,311,,67017,0,66660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3690,0,0,,,,,,,,,,,,,,,,,
8.77E+14,1.01E+14,Fanpage ,,"Em hiểu cảm giác của chị 😆

#MarryMyHusband",0,01/03/2024 21:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0tTxH1iGNUFtG5qfTuGfiqcCqhGbe6BYN31oBgAuv33Eg9wYqzSPX7LwkgAwWWhREl,0,0,Ảnh,,,,,Trọn đời,717104,717104,7855,7565,239,51,2,1,105949,103421,2528,,717104,0,717104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96361,3,3,,,,,,,,,,,,,,,,,
8.77E+14,1.01E+14,Fanpage ,,Khi bạn nhận ra mình phải bắc thang mới cao bằng anh ta 🙂,0,01/03/2024 20:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0374MFjw2uyUTG6XrinwtKrdbKSXLGBp1rZj8oywWGsUR7AzATmoDkq7x5MnNNyhX1l,0,0,Ảnh,,,,,Trọn đời,379704,374877,10983,10592,323,68,1,,46407,42358,4049,,379704,0,374877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45354,1,1,,,,,,,,,,,,,,,,,
8.77E+14,1.01E+14,Fanpage ,Hệ tư tưởng Ha Jeong =)))),Khi bạn xem Ha Jeong trong #SinglesInferno3 quá 180p =)))),24,01/03/2024 12:58,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02mBdvEmoj2xEW4hcJyhsuu3xPFoLjuLggGCBayFVn7SfrqD6Q35V6hit9WRi1Q8acl,0,0,Video,,,,,Trọn đời,14931,14344,290,285,1,4,,,,457,,,14931,0,14344,0,6942,0,6841,0,0,6942,0,0,0,0,28171.152,1075.759,76506.094,0,9.213,4.409,8.325,0,665,0,0,105753.005,8.464,0,0,0,3029,1593,306,455,259,37,36,12,9,11,2,6
8.77E+14,1.01E+14,Fanpage ,,"Quá khứ của kẻ fẻn diện 🥲
#Waikiki #MarryMyHusband",0,01/03/2024 17:32,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0TGwXrRRQk4mTNnUawu6xYLstW7X6wNifUZ9HEyAy9D4a9esPyhD5dgx9ZW1kZHXJl,0,0,Ảnh,,,,,Trọn đời,124839,122010,3739,3675,55,9,,,8863,8342,521,,124839,0,122010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10254,0,0,,,,,,,,,,,,,,,,,
8.77E+14,1.01E+14,Fanpage ,,Giá như sai lầm của mỗi người đều có cơ hội sửa chữa thế này,57,01/03/2024 16:03,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0mj6DxN4yqRvDGy7wVK3pePYFsb4rb2fEv1YKFG4oid9QWUwMfA1FDB1EbV4epFTul,0,0,Video,,,,,Trọn đời,536392,499778,7138,6845,125,168,1,,29857,29755,,102,536392,0,499778,0,274154,0,269929,0,0,274154,0,0,0,0,7189696.534,11924.935,728758.035,0,15.893,7.43,16.058,0,33822,1,1,7930379.504,15.88,0,0,0,70460,126618,32425,9283,10498,1775,2783,367,250,477,133,77
8.77E+14,1.01E+14,Fanpage ,"Hạnh phúc đó, hạnh phúc em đang có là do chị vứt cho em thôi...","Hạnh phúc đó, hạnh phúc em đang có là do chị vứt cho em thôi...

#MarryMyHusband",107,01/02/2024 12:51,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02GvPnLjEaCqi6uCswM1QySES74Ba8grwutHe64Cc4Bdewj45hENYgcXMawDeCozGSl,0,0,Video,,,,,Trọn đời,57754,55584,465,447,8,10,,2,2595,2588,,7,57754,0,55584,0,17875,1911,17695,1911,0,17875,0,0,0,0,491906.855,14.053,33627.885,0,10.552,1.562,8.597,0,2545,2,2,525548.793,10.398,0,0,0,5442,7971,2062,393,371,179,115,51,17,31,9,9
8.77E+14,1.01E+14,Fanpage ,,"🎉 Chúc mừng sinh nhật ChinChu - Kim JiSoo(BLACKPINK) 🎂

#JISOO",0,01/02/2024 9:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0NsiYEnc79F7SGxzbBvpeqj3vDeLvFK5dpLVRZDxcWKLhdpeNLWhMhyEAzwdVY3pVl,0,0,Ảnh,,,,,Trọn đời,68035,66382,3709,3685,14,10,1,,1075,876,199,,68035,0,66382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4157,1,1,,,,,,,,,,,,,,,,,
8.77E+14,1.01E+14,Fanpage ,Vợ chồng này đáng yêu quá,Vợ chồng này đáng yêu quá <3,25,01/02/2024 6:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02jCrgumabKHB3Hz2QQiNWp1UF3RJAb65DR3CrWXazWiYSCaJuwPFQSNuxncTbbbHNl,0,0,Video,,,,,Trọn đời,56700,55424,3628,3594,14,20,,,1912,1890,,22,56700,0,55424,0,28758,0,28482,0,0,28758,0,0,0,0,432170.561,826.4,98957.103,0,11.048,9.499,8.285,0,5240,0,0,531954.064,10.399,0,0,0,10822,6330,3087,1531,633,453,240,83,57,88,18,18
8.77E+14,1.01E+14,Fanpage ,,Thực sự không bằng cầm th ú mà 🥺,55,01/02/2024 21:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02LD5J9peAysJ8yQEnhWDXWLTRFgegBU6mKxqxmw5o3naaDKDZBGzKRQGk5bYjX32dl,0,0,Video,,,,,Trọn đời,193265,193265,1247,1220,12,15,,,11423,11391,,32,193265,0,193265,0,127478,0,125945,0,0,127478,0,0,0,0,3499307.039,681.783,117382.663,0,20.012,8.215,16.571,0,11822,0,0,3617371.485,19.872,0,0,0,21729,77021,18594,1640,3442,583,893,132,75,253,28,18
8.77E+14,1.01E+14,Fanpage ,,A...hiểu gòi...hiểu gòi 🥲,0,01/02/2024 20:35,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0yrJ2Q7AhmdMp2N3myt6ZvcsxSsQXruU8XgR4CG1Lo7R2rsCyrvbQ4DwdeHs8oajul,0,0,Ảnh,,,,,Trọn đời,843436,825942,33879,31755,1694,430,6,3,96218,88235,7982,1,843436,0,825942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101484,9,9,,,,,,,,,,,,,,,,,
8.77E+14,1.01E+14,Fanpage ,,Nếu quay về quá khứ để yêu lại kẻ tebac thì có nên quay về không??,135,01/02/2024 19:30,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0GtRpvJYnvmYhPxPrZGMX2s4Kjg6onDrFPneiNJDgc8RyJaAhii8ZuDPYLeMDHFRrl,0,0,Video,,,,,Trọn đời,345304,345304,3474,3283,87,104,1,4,22465,22432,,33,345304,0,345304,0,183196,50182,180459,49561,0,183196,0,0,0,0,6912565.78,5183.229,711742.188,0,24.415,8.099,22.691,0,22951,5,5,7629491.197,24.21,0,0,0,42606,90130,26276,4725,6213,1124,1811,247,153,340,88,60
8.77E+14,1.01E+14,Fanpage ,,"Tận mắt chứng kiến chồng mình ngoại tềnh 🥺

#MarryMyHusband",0,01/02/2024 18:34,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0vaAFojTHA1uGXYPF5p3Dyy7z1FtQBt1CyUBzteGVVpoQid2QwbpVYJQTjUmUaYJwl,0,0,Ảnh,,,,,Trọn đời,29246,28802,,450,11,8,,,2298,2293,5,,29246,0,28802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427,0,0,,,,,,,,,,,,,,,,,
8.77E+14,1.01E+14,Fanpage ,,Nu9 xinh quá vạyyy 💟,22,01/02/2024 18:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02EMeePvvdcAWHc3DQ2yWvcRTcxozPKAXf3pPwSPEicWWKYEyvAiHZSV3JU8JeSRe7l,0,0,Video,,,,,Trọn đời,78786,77697,3254,3108,58,88,,,7563,7537,,26,78786,0,77697,0,43876,0,41992,0,0,43876,0,0,0,0,94209.009,1303.901,553908.43,0,9.346,6.899,8.861,0,8501,0,0,649421.34,8.922,0,0,0,20217,8335,1669,3593,1632,188,209,40,34,57,8,25
8.77E+14,1.01E+14,Fanpage ,,"❓ Có thể bạn chưa biết: 
Chủ tịch Yoon - Kim Tae Woo (Dưa Hấu Lấp Lánh) và chủ tịch Noh - Kim Tae Hoon (My Demon) ngoài đời là hai anh em guột 
 
Trong gia đình thì Kim Tae-Woo chính là anh (52 tuổi) và em trai chính là Kim Tae Hoon (48 tuổi)",0,01/02/2024 17:04,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02Hk7r4XhBk3r2tJsEzQAHDMv5zY3XDZwicVhFJsCycFM2EzJ1XJPx8cn5tryRfNBDl,0,0,Ảnh,,,,,Trọn đời,415373,414622,12688,12331,296,61,3,,40972,39242,1730,,415373,0,414622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44816,3,3,,,,,,,,,,,,,,,,,
8.77E+14,1.01E+14,Fanpage ,,Tổng kết ngày đầu năm vui mừng tưng bừng đón xuân:,0,01/01/2024 8:58,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02QME9WFfUdGR1w93KnWBHS5ta9tnwm21xv4dzgfvRfxTZxUf4DdvsuToRdUPd1rLol,0,0,Ảnh,,,,,Trọn đời,114736,111799,1956,1735,164,57,1,,1673,1068,605,,114736,0,111799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2937,1,1,,,,,,,,,,,,,,,,,
8.76E+14,1.01E+14,Fanpage ,,"Nhìn cách chị ta suy mà tui thấy thương ghia, còn anh ta giống tra nam quá ...",91,01/01/2024 21:45,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0kqS9tW5aiTn5X1BPPpk4qUjzf4WvqvNn9XjfXVW8QJhepHzUiYzRCrLha2XDwWVwl,0,0,Video,,,,,Trọn đời,176212,173963,1724,1665,6,53,,1,13201,13183,,18,176212,0,173963,0,95791,29718,95791,28881,0,95791,0,0,0,0,3204586.402,959.786,302562.458,0,21.817,13.148,20.927,0,13153,1,1,3508108.646,21.733,0,0,0,49125,27915,2830,3264,2020,328,271,61,65,128,23,20
8.76E+14,1.01E+14,Fanpage ,,Chị ta chắc chắn đã fall in luv còn anh ta thì...,109,01/01/2024 19:29,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02wDQ8SPHATbQ9wNY9hg7jire73PMeJcyJwsEujqEdpvmrKSsMKTjwcnBUNdhB63axl,0,0,Video,,,,,Trọn đời,494409,473995,7273,7051,54,168,1,2,59519,59465,,54,494409,0,473995,0,334943,106604,325914,102201,0,334943,0,0,0,0,13001972.9,2792.762,1149645.645,0,30.549,11.885,32.06,0,56140,3,3,14154411.31,30.656,0,0,0,180679,82493,7465,10133,6204,904,684,205,183,426,94,61
8.76E+14,1.01E+14,Fanpage ,,Này phim hài chứ ngôn tềnh gì,54,01/01/2024 9:45,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02ydBtRoLgmhkWjo326ghxLWuhDCKK1nB3QwS2vkyZ8o8V9BDDsnby98cuxsES3yKHl,0,0,Video,,,,,Trọn đời,221569,217667,3631,3450,22,159,,,12546,12507,,39,221569,0,217667,0,134502,0,129739,0,0,134502,0,0,0,0,3474303.12,1916.489,537297.762,0,19.857,4.927,18.927,0,14453,0,0,4013517.371,19.698,0,0,0,54229,34012,6644,12960,7901,574,1074,102,161,160,62,41
8.76E+14,1.01E+14,Fanpage ,,Oan gia ngõ hẹp :)),66,01/01/2024 18:42,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid05HFuK4MzTax4tbFR8bGyw33vCrEZWgTYcGGbVvg2LEmzQn3eaWqCA1UC3MW21R3yl,0,0,Video,,,,,Trọn đời,110405,109632,1209,1142,10,57,,,4684,4668,,16,110405,0,109632,0,60522,10914,60398,10873,0,60522,0,0,0,0,1228988.179,359.798,236766.109,0,14.43,2.926,16.114,0,5139,0,0,1466114.086,14.662,0,0,0,21651,17806,5204,4062,3104,492,652,105,101,108,35,30
8.76E+14,1.01E+14,Fanpage ,,Ở đây nè Dispatch ơiiii 💅🏻,0,12/31/2023 10:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0Xkrtvmh2GC9tkxyFGxEF1txoi4yJgffoEn7EdzfRL7QunxfqxECpB36fWgiP9Q6Rl,0,0,Ảnh,,,,,Trọn đời,230287,228529,10362,10105,228,29,5,,21220,20442,778,,230287,0,228529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25945,5,5,,,,,,,,,,,,,,,,,
8.76E+14,1.01E+14,Fanpage ,,Ai ai ai?,0,12/31/2023 18:21,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0n6iPkVWMen4bx9tGpQGR6GV7L57PxdkoEU1bnaYYgVUGVCKeZ1SKh7S9q7BTuAzLl,0,0,Ảnh,,,,,Trọn đời,82959,80541,4234,3336,841,57,,,18892,18084,808,,82959,0,80541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17976,0,0,,,,,,,,,,,,,,,,,
8.76E+14,1.01E+14,Fanpage ,,Foodgirl tỏ tình:,0,12/31/2023 23:18,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0f1KWj3RLVChkhjSBr4h84Ffnannf7VzvfZHvcMKDqN5z8twkSj7jfUw6uYgyTbkwl,0,0,Ảnh,,,,,Trọn đời,218381,218381,6632,6359,209,64,1,,9017,8330,687,,218381,0,218381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12667,1,1,,,,,,,,,,,,,,,,,
